Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Area Population,size,Price
66225.9048,4.666211207,6.47618593,44384.51974,140.590359,1378269.573
56106.35671,3.997190853,6.744228166,46002.90396,143.0649237,1140126.187
65896.42207,5.168274642,6.586285834,34170.33666,145.3156928,999146.8694
71601.64106,4.933000513,7.24990524,34787.46537,188.8978536,1289201.391
57584.84524,4.764222634,4.674073564,46724.89921,99.04940088,973197.7753
65075.85776,4.278998394,8.103550071,30826.07821,244.3458819,1511653.455
69635.59875,4.278626166,6.264976849,26312.35883,183.174567,1158677.202
62829.04181,5.339781688,7.1419209,29277.53809,211.3752604,1009093.802
57093.5638,4.315342133,6.987216614,19379.02082,209.0573956,861013.9461
72919.12901,5.613613496,7.276382135,26625.13907,175.6672788,1064371.764
92774.67569,5.009351084,7.163240961,35016.45522,197.3522597,1883469.244
59443.2013,3.770982309,8.363863794,28100.31771,229.8668872,1191340.826
71677.30733,5.765124748,6.581868523,38736.902,167.9436571,1300303.407
77620.92115,5.128831938,6.678357597,29115.68485,166.3533516,1126042.405
95236.13705,5.306103658,7.074092795,41524.5833,166.1410236,1848511.108
73145.48576,5.300571799,5.63625957,31750.26767,163.9484207,1072874.61
62311.38775,5.507689561,5.69082542,51601.59401,111.9233478,1019127.733
66854.38762,5.98351282,6.65222125,41382.7259,177.7550765,1210161.07
70520.27278,4.37170196,6.146798103,51639.30697,123.2440141,1561234.133
94241.82332,3.298794298,8.07153507,39139.57297,273.4500259,2180065.598
83664.38976,6.049430452,7.654162707,39642.12993,195.4378471,1665515.246
62241.12414,5.705757115,7.23075355,55613.37571,167.2452962,1307136.335
74286.58229,3.898729982,6.336485313,33439.44416,156.0160141,1604207.684
70217.78035,5.423981549,6.431351307,38779.34601,186.433628,1057125.839
35454.71466,4.144291636,6.018646503,59636.40255,127.598188,1077805.578
80707.40491,4.28512796,5.362668496,25433.30292,151.3370383,1328525.02
54921.90981,6.181003231,6.134419623,49547.45563,141.0663551,1017775.512
67258.58756,4.629361574,6.517625123,50955.57254,150.5446727,1443816.971
77509.1378,4.879262884,7.35036172,18264.23005,241.7020855,1322010.057
57759.76528,5.562138371,6.100550699,49698.19872,133.9971271,1064939.523
54234.38403,5.776404645,7.088515213,37393.99871,156.8911635,768541.9161
63438.72757,5.359837656,9.151531303,32180.36047,219.9849803,1244563.275
40141.56648,5.944180325,7.398153931,53364.46288,166.0738586,744291.0273
86197.02921,4.956445294,7.655375007,44099.53527,225.6886775,1879416.222
75992.00382,5.959103567,6.984770177,39503.09807,185.179794,1131698.214
61482.9788,6.623030815,7.794518337,34993.8414,182.0541386,1000713.586
70256.36021,5.996315812,8.579138669,45672.38999,206.1013746,1313128.138
91328.09244,5.872584548,6.542597958,49530.00034,159.6671312,1810561.175
75106.27744,3.787442223,8.06556841,41143.43774,214.128123,1877268.75
79908.15987,5.274949254,6.445200711,40229.98785,174.3403315,1495672.594
93763.11282,6.028396288,6.34099626,44047.91117,157.1962925,1708102.102
50167.48628,3.440183941,7.358229667,34292.30694,208.4074379,1058356.18
51391.64435,5.440474389,6.903848074,28063.71796,157.9436189,681089.9189
79823.40945,5.255191583,9.632403031,41545.61226,258.6011428,1958064.742
65913.86161,6.14216658,5.35501255,12450.57847,132.1918656,353240.0547
69603.69066,3.566934581,5.097025362,31337.78085,126.4076548,1054304.172
46367.20586,5.709279524,5.181613804,26015.29645,135.2246703,268050.8147
66195.33771,4.492028637,6.611861145,37288.92357,147.5680559,1318597.715
76899.282,5.652472735,7.763502241,37825.7798,167.9779496,1334537.424
54427.91151,3.809976981,7.332134662,54045.94271,152.9917209,1598736.4
82920.87837,4.828498518,7.146499889,33935.97227,213.7906439,1699952.814
47121.00996,4.285117977,6.650922645,46303.46211,181.9981295,1012269.82
74968.41732,6.290501596,6.556382369,28045.42214,160.1086228,1093506.014
68222.74258,4.690930665,7.057061921,32660.43971,173.9268182,1064703.305
61485.87399,5.128537839,7.851276189,38179.7804,207.2902924,1184614.087
72894.73717,4.970892004,6.563053295,37796.05565,193.4236553,1146480.214
68254.59597,3.101809309,7.485572515,48908.77158,168.7338003,1925615.841
62088.7009,3.946888892,7.113968421,38337.47841,153.5032859,1233882.555
60658.64833,6.462370173,6.440243236,45004.97002,144.8697931,822685.3746
76321.06269,4.326900167,7.488046582,56696.5175,157.9060332,1935831.039
52141.35901,3.432847062,7.299796422,29595.43143,183.9881349,912585.6212
75080.17356,5.03019942,7.215912137,50408.86017,198.1999465,1636906.288
62117.45462,3.685007998,6.396100737,26295.43966,153.0841573,1197929.743
74253.44319,6.595085338,5.280332632,44939.67256,137.6015642,1039794.767
65561.45584,5.68057702,6.52610149,40231.69688,130.354589,1033450.139
58124.42346,5.062240595,6.82234662,28863.86803,199.2540655,839589.8445
62159.22759,5.837150376,4.316259054,36644.53024,100.0262096,782800.4947
88722.95954,5.135534078,5.987424292,29896.67417,174.8904502,1547127.386
74791.01675,4.886570594,7.480408801,29153.79965,206.8871675,1518706.283
67305.62475,4.675905126,5.482822603,39369.64412,121.2244959,1074456.402
51195.89533,5.0085714,7.044419781,30028.62167,169.1004028,671960.6449
63223.36961,6.055369294,8.087356625,35891.80616,158.2129819,1185734.958
78788.43952,4.227512527,6.637597521,38656.43139,166.0508832,1518454.06
58367.69006,5.323613068,6.219390711,28800.90988,146.0386819,666745.6714
65149.89591,5.438152125,7.121417616,29190.88798,175.6368075,988014.7561
72416.4809,4.837755872,7.26895352,6805.740783,226.6640403,997452.5009
81374.67105,4.405977049,8.386460431,38647.50306,245.5157775,1791307.241
70342.67105,6.444439395,7.309919375,34970.8158,167.5550245,1223589.046
68966.97557,6.000752163,8.05950533,39917.43412,192.5107047,1321257.251
60104.12113,3.298854947,7.259001316,31781.92474,204.288923,1193687.181
55192.84986,5.046006424,6.672181063,36705.90669,156.6024238,840208.743
68599.73827,4.325796342,6.596354226,42548.11004,134.5225392,1474745.015
76611.88932,5.55224419,8.570526058,33001.91467,233.6656756,1527439.717
45318.67418,5.290767032,6.925560994,47223.16427,181.1108011,802048.4455
73714.16483,4.89262913,6.337053805,30049.17001,193.1793978,1016960.655
59961.0953,4.264271009,6.09209959,31853.71173,126.9325715,1051230.001
70444.46273,6.282864398,7.883996339,41919.58394,200.8080508,1209964.352
66638.86604,3.02677961,6.229155635,26641.70332,143.1218819,1357208.238
73869.53552,4.603562145,7.506733034,25694.24731,191.5139723,1513846.595
74112.79329,6.58741454,8.054621723,66995.47405,168.7810576,1737570.505
44180.46084,3.883424769,6.902485454,30809.96748,164.9846103,613370.8511
65279.34259,6.529520729,6.924873897,29971.89976,171.081141,767784.6304
63342.29146,5.405774151,8.166272153,31726.66848,175.2602956,1181663.484
77352.6376,1.991099908,5.89476188,39667.50726,202.0863505,1898168.684
76053.55143,4.000244196,5.449274802,45636.33004,154.1107311,1471784.005
92669.58803,5.697229274,5.419235783,31467.48119,168.8958372,1397461.553
40748.65309,4.749601956,5.586794442,46643.15684,141.0724167,664465.331
68176.06978,5.56360403,7.812731256,32525.44517,178.3160994,1128252.819
84824.22063,5.133933662,7.22911211,27862.67322,226.1528604,1273629.124
38571.96367,3.574708275,5.723008685,47386.79361,106.2313582,968411.6244
63843.75576,4.759305904,6.408500539,37703.29694,157.1580974,1071537.376
87444.16914,3.921951809,4.959858562,51591.67557,130.9764896,1802294.289
63409.97679,5.232377075,6.087208749,56256.98203,122.1657345,1369582.582
55096.79665,4.151527867,7.432613146,52405.28006,165.5428821,1350283.997
84597.30492,5.477346796,7.875011965,31143.88966,220.9941463,1637831.328
71408.29574,4.434993619,7.232609527,49463.04926,143.7313975,1574279.814
77376.17331,6.228500534,7.723844672,38105.77786,189.9409798,1251063.65
58968.02847,5.60567802,5.68870348,50936.33086,137.7042417,992622.7693
86528.92654,4.986310379,7.966109181,27593.12576,215.9907315,1616505.354
63274.67073,5.509632009,8.562229307,38904.6674,202.1073066,1440106.864
72264.48799,5.442265662,6.627170812,32827.67547,194.6224525,1139014.194
56180.59143,4.798078828,7.180671094,41036.28415,166.4594051,1139072.772
59952.6575,5.762049826,8.194571351,50752.19402,176.5626279,1243491.572
59938.7511,4.493246331,4.990364539,44065.14943,116.5512273,1021126.683
72847.98842,5.052935698,6.459058728,21985.73467,199.9490221,960918.6584
65803.60065,4.269129815,7.063988358,36011.05117,191.055429,1306288.227
73177.6246,4.293557156,7.226916324,41971.16183,220.040361,1537897.118
64469.03364,6.46546176,5.839049562,43745.99082,145.3051703,909885.8014
87928.13754,5.583039403,7.868288356,47452.35785,233.9992896,1752112.604
70844.20552,6.822786154,7.508958054,33483.65248,157.040082,1129388.123
87758.43321,4.349748187,8.607612195,47320.68158,211.8865161,2024902.521
60555.40504,6.013142248,6.949333598,49309.85488,153.6653557,1164968.877
60055.6062,6.126251036,7.505243752,44435.16452,177.7944592,1187454.672
88603.20878,3.902823452,5.232616153,37215.66964,140.4974307,1675702.223
62873.36969,5.22206373,7.606141984,41637.79529,161.6940442,1163559.471
54226.29131,5.629826442,7.505222178,35596.82458,170.9918764,814240.2816
76309.49463,4.930374038,7.668535369,42652.36735,167.5660321,1480674.799
68297.51805,5.466240829,8.25721362,23177.58185,206.7148795,1281308.332
58895.33095,4.405734458,6.007374115,41856.36586,167.3342295,1187044.053
75782.33514,4.658659012,6.00973669,23287.07176,142.4102285,1267803.317
72314.85339,6.059608686,7.692426833,35998.31948,153.601173,1094792.003
70422.29342,2.86719265,7.223042535,20206.52406,206.0677359,1489574.137
80407.31142,5.15335672,6.592001517,22800.03696,195.3870924,1280995.549
65069.948,6.778118045,6.912043937,45095.69976,125.5049332,1046347.121
72932.2493,5.791703208,6.865190715,30072.71973,190.9311856,1149694.034
54769.37737,4.280913055,7.530411171,39001.57097,198.3584761,1063344.635
79296.69912,5.064320306,7.120473637,24298.97473,211.494565,1377113.026
82353.28923,4.675931959,6.771239177,31745.92453,204.5340688,1459525.376
38122.52449,4.663891058,7.762550883,38067.55218,205.4505341,899609.3001
60757.31681,6.078421321,6.205327517,29017.40872,147.274121,482689.7034
66469.36947,6.336136605,6.117542391,22670.60862,171.288642,412269.2034
59007.67323,5.119918882,7.220505049,33631.22917,175.5289108,1209797.58
88876.31715,6.361542233,5.971224419,29004.16405,138.3981259,1342506.921
63242.15127,5.471209752,6.206599757,14291.15303,158.93808,727866.5252
62974.42537,5.457673186,7.834172769,48184.91635,160.0804311,1447250.999
86744.04917,4.988435821,6.035038932,32474.83452,174.0911318,1578766.05
69801.45176,4.73092366,7.69192696,37852.54171,174.3852272,1578737.436
63542.30939,4.778643419,7.365228618,57318.78664,172.3256259,1445527.137
78403.63796,5.218980195,5.230196186,33686.36508,164.0068225,1221823.704
85662.30268,4.564260569,8.729621024,42401.60109,194.8448608,2031338.347
82851.73021,6.134749097,6.773178179,33366.27464,200.3202423,1232974.142
70934.93726,4.556367795,7.026753231,36394.25392,204.8794805,1426402.807
64354.77327,6.687047847,6.329670664,25495.35594,175.4139302,520217.893
79243.23682,5.177675642,6.544602746,32761.55673,162.5067323,1314770.47
74944.34679,4.68902093,6.434659153,31389.29137,153.918681,1249331.45
77545.92569,4.904192007,7.896170057,52740.40917,196.4774429,1835564.689
69789.3274,5.778677668,6.34119585,40473.76525,129.7273682,1018173.703
60308.91266,7.313713005,7.294096424,35971.47013,137.5172575,607858.9912
89130.03276,6.667966126,7.000667096,39154.78733,177.3756211,1340983.25
73505.59765,4.97399453,5.977781617,39677.32771,128.1761369,1292740.446
84023.32886,3.897969155,6.650462095,33106.20003,221.5299711,1772780.143
53971.24038,3.788830796,5.966878902,46685.36336,147.8631364,1131887.762
74750.18655,4.804541532,7.57447372,36538.75655,234.3287394,1603627.938
56128.00428,5.327019105,6.797289868,32807.5098,181.25999,809121.1058
73886.08076,5.456325887,5.586250787,26038.50819,149.4419457,987004.0837
45781.23446,5.542963085,5.892084942,34660.18308,145.7877355,676970.6909
59788.21893,6.341012836,6.189798583,15036.26809,139.8999882,461473.5665
47320.65721,7.44194624,7.006987009,15776.6186,153.3546434,15938.65792
81510.36837,4.804976987,5.857585574,39937.36926,132.4685537,1622827.298
81013.61529,3.850202584,7.239105418,45472.04945,216.6551588,1924155.582
70829.57801,4.167807705,6.149040327,49360.09429,158.8750828,1548598.755
94889.80041,3.791535734,6.33879562,31884.44031,195.5959073,2007639.432
62635.25992,6.626913351,6.571056558,24348.02587,184.4519553,461912.2443
68871.44738,6.248880721,7.999511288,40863.70121,181.3504966,1243838.634
76150.05022,5.107613633,7.450708574,31443.04433,201.3767535,1309922.854
62443.29155,5.112927659,8.718919781,37078.68452,247.8126497,1343484.727
57597.58094,5.932865359,6.568208037,29580.7956,177.0233015,771214.4796
70194.57211,3.703571198,6.174577804,29254.10631,167.7174037,1244955.461
58342.36779,6.488085404,5.525397641,19056.04394,130.7878186,365929.5973
64492.95448,2.980365005,6.42408542,30102.13319,171.8106083,1453108.794
83284.45152,5.408087312,5.409367878,24627.5489,136.897267,1128906.339
70975.9711,4.208680315,8.999012644,61104.36278,227.3913544,2100698.071
77742.18915,5.92337533,7.37751165,22231.83032,180.5550622,1105024.416
60563.78747,4.1256256,7.734418599,31568.10149,197.4225281,1159526.154
75454.16429,2.775529761,8.179760004,51172.94704,222.4061026,1940933.472
74490.40279,4.307025298,7.500464288,35264.61183,174.3169926,1549031.093
71052.46166,5.906205967,7.142089207,46731.65749,157.2494413,1379456.031
90293.03121,5.631244763,8.078259173,26550.71254,205.7542341,1501917.318
62060.94266,5.047220999,4.498698512,55583.93823,106.1677333,963655.5774
88556.00598,6.100732236,6.584651803,59262.5393,164.3958983,1900999.546
64780.87583,3.68619637,6.110465777,27027.05649,149.3581323,1200060.662
59940.06513,4.734249497,6.888068683,27129.80378,193.7468315,1063743.424
62699.52649,3.568819472,5.73302692,46419.47037,119.6480435,1252733.097
63574.46622,5.672452689,6.086976868,34714.72072,131.903834,907530.1753
66965.0447,4.176725835,8.137262993,22890.84154,256.4565546,1256086.507
69494.44746,4.74679159,7.92351713,33916.87535,165.5405737,1517868.595
77131.58343,3.324163999,8.822789405,34905.05477,283.1448826,1705546.412
70080.62756,5.937428436,7.249424867,32524.43378,178.6572145,1081578.619
68311.92623,6.689111703,7.259081955,39833.09092,178.5290153,872177.4089
74727.24516,4.929912327,5.585786731,27372.30555,131.4257569,1061785.583
67196.12542,4.979960872,8.624190921,38417.98087,179.0878072,1355545.588
72314.50031,5.742371828,7.784249422,38251.86262,218.5020567,1455511.267
72792.14234,4.737823514,6.381162196,55997.84699,125.5405992,1445030.984
58272.92972,6.52029841,7.924177937,39755.90317,190.3732861,823821.7864
72662.61314,2.809207409,6.140354993,33532.53926,183.1818483,1693693.553
66036.41541,5.573806082,7.426907845,23207.68005,160.9094671,944979.0094
69384.37075,5.357773794,6.210895018,46833.35898,168.7924232,1156786.084
73684.34795,4.827678636,5.871991132,33448.71108,168.0319446,1306288.623
61056.39661,3.947232167,8.243197896,53410.40117,164.1691974,1785449.72
64762.66102,3.760911812,6.156978417,32136.84415,174.7805276,1115080.654
71613.75151,7.062422374,8.249169757,36925.99739,188.7277617,1188255.081
63989.84052,5.010539534,6.560410111,32059.7738,156.5396437,1184799.271
66408.80703,6.321395066,7.374866017,31942.71908,209.5191565,1134246.503
57905.49947,5.300572702,8.142936541,43341.08705,163.4475874,1108022.282
65207.73625,5.002404434,8.022923196,29668.10144,182.8202496,1148416.91
72391.49019,4.960934148,5.750671922,32674.66916,128.9996127,1202574.353
74360.18021,5.308878254,8.373042631,32337.48388,249.0869045,1428212.034
91024.4173,5.1683379,7.627609402,44381.26754,177.9324891,1842736.247
65342.80948,5.08182891,7.318888695,44057.83564,193.0566828,1262232.321
80051.84712,5.127322227,6.019018389,35254.12832,170.1950881,1354609.246
69835.564,4.58015697,7.670982834,19376.31893,208.8676821,1277380.529
70552.56028,5.571149693,6.908628708,31093.44526,198.8171017,854487.597
75099.24722,5.009552048,6.877230219,14744.05144,215.9740426,968045.4778
49623.12261,5.778471584,7.33925124,35090.88726,188.8528464,769113.8332
72095.49898,4.470508729,6.172397701,46379.1216,157.37182,1236093.914
60864.99773,3.902043616,5.85250828,25334.77931,146.0752806,745586.5735
62503.58703,7.220407753,7.156414687,35167.57023,178.7316744,944288.911
62130.62308,3.973912529,6.642123242,40847.89133,137.6807889,1283480.439
68114.18083,5.637574537,7.228430707,40035.65037,140.352789,1214941.762
57944.65741,5.233887648,7.015360009,45260.51974,189.3544707,1137224.575
74130.60632,4.080337108,8.266994398,49958.58099,201.6538426,1881075.438
67645.16719,4.462037927,8.803603505,40734.06052,249.1153729,1603201.048
63631.40413,4.916900441,7.334558466,33108.11515,171.5996451,1296610.532
75172.23413,5.733610867,7.47266298,43047.12368,201.0489411,1540360.751
76230.12015,7.568499961,6.888741408,40690.51098,154.0823721,1046957.117
87307.05225,5.392679833,5.144538565,46175.12765,108.2469108,1545672.117
61508.9836,4.716893835,5.715533352,36962.80755,140.6407807,857934.5478
51187.42403,3.00856033,5.906501259,48661.71171,155.7546261,1298108
78394.70842,5.002234782,8.329894182,34267.1974,243.3052136,1533017.307
49409.67148,3.880409724,7.536912104,27805.43744,188.8363015,846841.4564
73031.28456,5.638026652,7.43211427,37994.32838,212.2175341,1280199.295
70872.17512,4.613164983,6.621034629,27500.99925,209.8374369,1214334.973
76714.65477,5.298565169,6.550321993,31534.30517,149.7142909,1206539.666
